Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011397 | lrm: 1.00 | dt: 8587ms | tok/sec: 15,264 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.154491 | lrm: 1.00 | dt: 236ms | tok/sec: 554,318 | mfu: 13.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.980862 | lrm: 1.00 | dt: 240ms | tok/sec: 547,182 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.574509 | lrm: 1.00 | dt: 237ms | tok/sec: 552,516 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.280329 | lrm: 1.00 | dt: 240ms | tok/sec: 547,070 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.949005 | lrm: 1.00 | dt: 238ms | tok/sec: 549,616 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.657879 | lrm: 1.00 | dt: 240ms | tok/sec: 546,875 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.415206 | lrm: 1.00 | dt: 239ms | tok/sec: 548,721 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.210602 | lrm: 1.00 | dt: 240ms | tok/sec: 547,037 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.032731 | lrm: 1.00 | dt: 240ms | tok/sec: 545,177 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.873997 | lrm: 1.00 | dt: 239ms | tok/sec: 549,526 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.732649 | lrm: 1.00 | dt: 239ms | tok/sec: 548,959 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.611961 | lrm: 1.00 | dt: 240ms | tok/sec: 545,709 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.505329 | lrm: 1.00 | dt: 241ms | tok/sec: 543,937 | mfu: 13.1% | epoch: 1 | remaining: 299s    
step 00792 (63.0%) | loss: 3.155098 | lrm: 0.74 | dt: 243ms | tok/sec: 540,502 | mfu: 13.1% | epoch: 1 | remaining: 111s    
step 00793 (63.1%) | loss: 3.160975 | lrm: 0.74 | dt: 242ms | tok/sec: 541,746 | mfu: 13.1% | epoch: 1 | remaining: 110s    
step 00794 (63.2%) | loss: 3.159743 | lrm: 0.74 | dt: 244ms | tok/sec: 537,153 | mfu: 13.0% | epoch: 1 | remaining: 110s    
step 00795 (63.3%) | loss: 3.143271 | lrm: 0.73 | dt: 244ms | tok/sec: 537,727 | mfu: 13.0% | epoch: 1 | remaining: 110s    
step 00796 (63.4%) | loss: 3.137799 | lrm: 0.73 | dt: 242ms | tok/sec: 542,717 | mfu: 13.1% | epoch: 1 | remaining: 110s    
step 00797 (63.4%) | loss: 3.139256 | lrm: 0.73 | dt: 242ms | tok/sec: 541,007 | mfu: 13.1% | epoch: 1 | remaining: 109s    
step 00798 (63.5%) | loss: 3.141013 | lrm: 0.73 | dt: 243ms | tok/sec: 539,193 | mfu: 13.0% | epoch: 1 | remaining: 109s    
step 00799 (63.6%) | loss: 3.137479 | lrm: 0.73 | dt: 243ms | tok/sec: 539,296 | mfu: 13.0% | epoch: 1 | remaining: 109s    
step 00800 (63.7%) | loss: 3.137215 | lrm: 0.73 | dt: 243ms | tok/sec: 540,176 | mfu: 13.1% | epoch: 1 | remaining: 109s    
step 00801 (63.8%) | loss: 3.135037 | lrm: 0.72 | dt: 242ms | tok/sec: 542,396 | mfu: 13.1% | epoch: 1 | remaining: 108s    
step 00802 (63.8%) | loss: 3.135260 | lrm: 0.72 | dt: 243ms | tok/sec: 540,059 | mfu: 13.0% | epoch: 1 | remaining: 108s    
step 00803 (63.9%) | loss: 3.134928 | lrm: 0.72 | dt: 242ms | tok/sec: 542,508 | mfu: 13.1% | epoch: 1 | remaining: 108s    
step 00804 (64.0%) | loss: 3.136870 | lrm: 0.72 | dt: 241ms | tok/sec: 543,557 | mfu: 13.1% | epoch: 1 | remaining: 108s    
step 00805 (64.1%) | loss: 3.140031 | lrm: 0.72 | dt: 241ms | tok/sec: 544,173 | mfu: 13.1% | epoch: 1 | remaining: 108s    
step 00806 (64.2%) | loss: 3.138290 | lrm: 0.72 | dt: 241ms | tok/sec: 544,665 | mfu: 13.2% | epoch: 1 | remaining: 107s    
step 00807 (64.2%) | loss: 3.140822 | lrm: 0.72 | dt: 242ms | tok/sec: 542,576 | mfu: 13.1% | epoch: 1 | remaining: 107s    
step 00808 (64.3%) | loss: 3.144483 | lrm: 0.71 | dt: 242ms | tok/sec: 542,200 | mfu: 13.1% | epoch: 1 | remaining: 107s    
step 00809 (64.4%) | loss: 3.139988 | lrm: 0.71 | dt: 242ms | tok/sec: 541,892 | mfu: 13.1% | epoch: 1 | remaining: 107s    
step 00810 (64.5%) | loss: 3.139167 | lrm: 0.71 | dt: 242ms | tok/sec: 541,808 | mfu: 13.1% | epoch: 1 | remaining: 106s    
step 00811 (64.6%) | loss: 3.143598 | lrm: 0.71 | dt: 241ms | tok/sec: 542,765 | mfu: 13.1% | epoch: 1 | remaining: 106s    
step 00812 (64.6%) | loss: 3.141210 | lrm: 0.71 | dt: 243ms | tok/sec: 539,106 | mfu: 13.0% | epoch: 1 | remaining: 106s    
step 00813 (64.7%) | loss: 3.139307 | lrm: 0.71 | dt: 243ms | tok/sec: 539,698 | mfu: 13.0% | epoch: 1 | remaining: 106s    
step 00814 (64.8%) | loss: 3.138648 | lrm: 0.70 | dt: 242ms | tok/sec: 541,216 | mfu: 13.1% | epoch: 1 | remaining: 105s    
step 00815 (64.9%) | loss: 3.136440 | lrm: 0.70 | dt: 242ms | tok/sec: 541,984 | mfu: 13.1% | epoch: 1 | remaining: 105s    
step 00816 (65.0%) | loss: 3.138869 | lrm: 0.70 | dt: 243ms | tok/sec: 538,965 | mfu: 13.0% | epoch: 1 | remaining: 105s    
step 00817 (65.1%) | loss: 3.133722 | lrm: 0.70 | dt: 243ms | tok/sec: 538,702 | mfu: 13.0% | epoch: 1 | remaining: 105s    
step 00818 (65.1%) | loss: 3.126698 | lrm: 0.70 | dt: 242ms | tok/sec: 542,633 | mfu: 13.1% | epoch: 1 | remaining: 104s    
step 00819 (65.2%) | loss: 3.129545 | lrm: 0.70 | dt: 242ms | tok/sec: 541,837 | mfu: 13.1% | epoch: 1 | remaining: 104s    
step 00820 (65.3%) | loss: 3.127860 | lrm: 0.69 | dt: 243ms | tok/sec: 540,411 | mfu: 13.1% | epoch: 1 | remaining: 104s    
step 00821 (65.4%) | loss: 3.129503 | lrm: 0.69 | dt: 243ms | tok/sec: 539,840 | mfu: 13.0% | epoch: 1 | remaining: 104s    
step 00822 (65.5%) | loss: 3.120718 | lrm: 0.69 | dt: 241ms | tok/sec: 542,868 | mfu: 13.1% | epoch: 1 | remaining: 103s    
step 00823 (65.5%) | loss: 3.113633 | lrm: 0.69 | dt: 243ms | tok/sec: 539,887 | mfu: 13.0% | epoch: 1 | remaining: 103s    
step 00824 (65.6%) | loss: 3.114086 | lrm: 0.69 | dt: 242ms | tok/sec: 540,976 | mfu: 13.1% | epoch: 1 | remaining: 103s    
step 00825 (65.7%) | loss: 3.119400 | lrm: 0.69 | dt: 243ms | tok/sec: 538,907 | mfu: 13.0% | epoch: 1 | remaining: 103s    
step 00826 (65.8%) | loss: 3.117568 | lrm: 0.68 | dt: 241ms | tok/sec: 543,051 | mfu: 13.1% | epoch: 1 | remaining: 102s    
step 00827 (65.9%) | loss: 3.118370 | lrm: 0.68 | dt: 244ms | tok/sec: 537,358 | mfu: 13.0% | epoch: 1 | remaining: 102s    
step 00828 (65.9%) | loss: 3.116034 | lrm: 0.68 | dt: 242ms | tok/sec: 540,953 | mfu: 13.1% | epoch: 1 | remaining: 102s    
step 00829 (66.0%) | loss: 3.116842 | lrm: 0.68 | dt: 243ms | tok/sec: 539,226 | mfu: 13.0% | epoch: 1 | remaining: 102s    
step 00830 (66.1%) | loss: 3.117693 | lrm: 0.68 | dt: 242ms | tok/sec: 541,555 | mfu: 13.1% | epoch: 1 | remaining: 101s    
step 00831 (66.2%) | loss: 3.115607 | lrm: 0.68 | dt: 243ms | tok/sec: 539,159 | mfu: 13.0% | epoch: 1 | remaining: 101s    
step 00832 (66.3%) | loss: 3.111745 | lrm: 0.67 | dt: 242ms | tok/sec: 542,362 | mfu: 13.1% | epoch: 1 | remaining: 101s    
step 00833 (66.3%) | loss: 3.115613 | lrm: 0.67 | dt: 244ms | tok/sec: 537,844 | mfu: 13.0% | epoch: 1 | remaining: 101s    
step 00834 (66.4%) | loss: 3.120203 | lrm: 0.67 | dt: 242ms | tok/sec: 541,987 | mfu: 13.1% | epoch: 1 | remaining: 100s    
step 00835 (66.5%) | loss: 3.119008 | lrm: 0.67 | dt: 243ms | tok/sec: 540,336 | mfu: 13.1% | epoch: 1 | remaining: 100s    
step 00836 (66.6%) | loss: 3.116956 | lrm: 0.67 | dt: 242ms | tok/sec: 541,069 | mfu: 13.1% | epoch: 1 | remaining: 100s    
step 00837 (66.7%) | loss: 3.119857 | lrm: 0.67 | dt: 242ms | tok/sec: 541,393 | mfu: 13.1% | epoch: 1 | remaining: 100s    
step 00838 (66.7%) | loss: 3.114143 | lrm: 0.67 | dt: 242ms | tok/sec: 540,581 | mfu: 13.1% | epoch: 1 | remaining: 100s    
step 00839 (66.8%) | loss: 3.115280 | lrm: 0.66 | dt: 242ms | tok/sec: 541,312 | mfu: 13.1% | epoch: 1 | remaining: 99s    
step 00840 (66.9%) | loss: 3.117523 | lrm: 0.66 | dt: 243ms | tok/sec: 539,438 | mfu: 13.0% | epoch: 1 | remaining: 99s    
step 00841 (67.0%) | loss: 3.117473 | lrm: 0.66 | dt: 242ms | tok/sec: 540,873 | mfu: 13.1% | epoch: 1 | remaining: 99s    
step 00842 (67.1%) | loss: 3.117182 | lrm: 0.66 | dt: 242ms | tok/sec: 541,998 | mfu: 13.1% | epoch: 1 | remaining: 99s    
step 00843 (67.2%) | loss: 3.107742 | lrm: 0.66 | dt: 242ms | tok/sec: 542,337 | mfu: 13.1% | epoch: 1 | remaining: 98s    
step 00844 (67.2%) | loss: 3.109823 | lrm: 0.66 | dt: 244ms | tok/sec: 538,176 | mfu: 13.0% | epoch: 1 | remaining: 98s    
step 00845 (67.3%) | loss: 3.106048 | lrm: 0.65 | dt: 242ms | tok/sec: 541,480 | mfu: 13.1% | epoch: 1 | remaining: 98s    
step 00846 (67.4%) | loss: 3.111937 | lrm: 0.65 | dt: 242ms | tok/sec: 542,247 | mfu: 13.1% | epoch: 1 | remaining: 98s    
step 00847 (67.5%) | loss: 3.117733 | lrm: 0.65 | dt: 243ms | tok/sec: 538,397 | mfu: 13.0% | epoch: 1 | remaining: 97s    
step 00848 (67.6%) | loss: 3.121783 | lrm: 0.65 | dt: 242ms | tok/sec: 541,734 | mfu: 13.1% | epoch: 1 | remaining: 97s    
step 00849 (67.6%) | loss: 3.121654 | lrm: 0.65 | dt: 243ms | tok/sec: 539,138 | mfu: 13.0% | epoch: 1 | remaining: 97s    
step 00850 (67.7%) | loss: 3.116965 | lrm: 0.65 | dt: 242ms | tok/sec: 541,350 | mfu: 13.1% | epoch: 1 | remaining: 97s    
step 00851 (67.8%) | loss: 3.111128 | lrm: 0.64 | dt: 242ms | tok/sec: 541,314 | mfu: 13.1% | epoch: 1 | remaining: 96s    
step 00852 (67.9%) | loss: 3.110687 | lrm: 0.64 | dt: 241ms | tok/sec: 543,118 | mfu: 13.1% | epoch: 1 | remaining: 96s    
step 00853 (68.0%) | loss: 3.110659 | lrm: 0.64 | dt: 244ms | tok/sec: 536,960 | mfu: 13.0% | epoch: 1 | remaining: 96s    
step 00854 (68.0%) | loss: 3.108271 | lrm: 0.64 | dt: 241ms | tok/sec: 543,414 | mfu: 13.1% | epoch: 1 | remaining: 96s    
step 00855 (68.1%) | loss: 3.103120 | lrm: 0.64 | dt: 244ms | tok/sec: 537,495 | mfu: 13.0% | epoch: 1 | remaining: 95s    
step 00856 (68.2%) | loss: 3.094918 | lrm: 0.64 | dt: 242ms | tok/sec: 542,277 | mfu: 13.1% | epoch: 1 | remaining: 95s    
step 00857 (68.3%) | loss: 3.097015 | lrm: 0.63 | dt: 243ms | tok/sec: 540,001 | mfu: 13.0% | epoch: 1 | remaining: 95s    
step 00858 (68.4%) | loss: 3.094733 | lrm: 0.63 | dt: 242ms | tok/sec: 540,949 | mfu: 13.1% | epoch: 1 | remaining: 95s    
step 00859 (68.4%) | loss: 3.093649 | lrm: 0.63 | dt: 243ms | tok/sec: 539,303 | mfu: 13.0% | epoch: 1 | remaining: 94s    
step 00860 (68.5%) | loss: 3.096033 | lrm: 0.63 | dt: 241ms | tok/sec: 542,871 | mfu: 13.1% | epoch: 1 | remaining: 94s    
step 00861 (68.6%) | loss: 3.100613 | lrm: 0.63 | dt: 242ms | tok/sec: 541,013 | mfu: 13.1% | epoch: 1 | remaining: 94s    
step 00862 (68.7%) | loss: 3.097029 | lrm: 0.63 | dt: 243ms | tok/sec: 539,451 | mfu: 13.0% | epoch: 1 | remaining: 94s    
step 00863 (68.8%) | loss: 3.097760 | lrm: 0.62 | dt: 242ms | tok/sec: 540,631 | mfu: 13.1% | epoch: 1 | remaining: 93s    
step 00864 (68.9%) | loss: 3.095331 | lrm: 0.62 | dt: 242ms | tok/sec: 540,631 | mfu: 13.1% | epoch: 1 | remaining: 93s    
step 00865 (68.9%) | loss: 3.090375 | lrm: 0.62 | dt: 242ms | tok/sec: 542,450 | mfu: 13.1% | epoch: 1 | remaining: 93s    
step 00866 (69.0%) | loss: 3.093743 | lrm: 0.62 | dt: 244ms | tok/sec: 537,851 | mfu: 13.0% | epoch: 1 | remaining: 93s    
step 00867 (69.1%) | loss: 3.096674 | lrm: 0.62 | dt: 242ms | tok/sec: 542,485 | mfu: 13.1% | epoch: 1 | remaining: 92s    
step 00868 (69.2%) | loss: 3.099758 | lrm: 0.62 | dt: 243ms | tok/sec: 538,985 | mfu: 13.0% | epoch: 1 | remaining: 92s    
step 00869 (69.3%) | loss: 3.103979 | lrm: 0.61 | dt: 242ms | tok/sec: 541,084 | mfu: 13.1% | epoch: 1 | remaining: 92s    
step 00870 (69.3%) | loss: 3.100599 | lrm: 0.61 | dt: 243ms | tok/sec: 539,634 | mfu: 13.0% | epoch: 1 | remaining: 92s    
step 00871 (69.4%) | loss: 3.108215 | lrm: 0.61 | dt: 242ms | tok/sec: 540,734 | mfu: 13.1% | epoch: 1 | remaining: 92s    
step 00872 (69.5%) | loss: 3.110587 | lrm: 0.61 | dt: 244ms | tok/sec: 537,643 | mfu: 13.0% | epoch: 1 | remaining: 91s    
step 00873 (69.6%) | loss: 3.104124 | lrm: 0.61 | dt: 241ms | tok/sec: 543,237 | mfu: 13.1% | epoch: 1 | remaining: 91s    
step 00874 (69.7%) | loss: 3.100842 | lrm: 0.61 | dt: 243ms | tok/sec: 538,398 | mfu: 13.0% | epoch: 1 | remaining: 91s    
step 00875 (69.7%) | loss: 3.102007 | lrm: 0.61 | dt: 243ms | tok/sec: 539,455 | mfu: 13.0% | epoch: 1 | remaining: 91s    
step 00876 (69.8%) | loss: 3.107551 | lrm: 0.60 | dt: 242ms | tok/sec: 542,417 | mfu: 13.1% | epoch: 1 | remaining: 90s    
step 00877 (69.9%) | loss: 3.102137 | lrm: 0.60 | dt: 243ms | tok/sec: 538,777 | mfu: 13.0% | epoch: 1 | remaining: 90s    
step 00878 (70.0%) | loss: 3.101551 | lrm: 0.60 | dt: 244ms | tok/sec: 538,172 | mfu: 13.0% | epoch: 1 | remaining: 90s    
step 00879 (70.1%) | loss: 3.102954 | lrm: 0.60 | dt: 243ms | tok/sec: 538,649 | mfu: 13.0% | epoch: 1 | remaining: 90s    
step 00880 (70.1%) | loss: 3.102226 | lrm: 0.60 | dt: 241ms | tok/sec: 542,874 | mfu: 13.1% | epoch: 1 | remaining: 89s    
step 00881 (70.2%) | loss: 3.102818 | lrm: 0.60 | dt: 244ms | tok/sec: 537,498 | mfu: 13.0% | epoch: 1 | remaining: 89s    
step 00882 (70.3%) | loss: 3.099446 | lrm: 0.59 | dt: 243ms | tok/sec: 538,359 | mfu: 13.0% | epoch: 1 | remaining: 89s    
step 00883 (70.4%) | loss: 3.108671 | lrm: 0.59 | dt: 241ms | tok/sec: 543,180 | mfu: 13.1% | epoch: 1 | remaining: 89s    
step 00884 (70.5%) | loss: 3.106409 | lrm: 0.59 | dt: 242ms | tok/sec: 541,438 | mfu: 13.1% | epoch: 1 | remaining: 88s    
step 00885 (70.5%) | loss: 3.109435 | lrm: 0.59 | dt: 243ms | tok/sec: 539,446 | mfu: 13.0% | epoch: 1 | remaining: 88s    
step 00886 (70.6%) | loss: 3.112819 | lrm: 0.59 | dt: 243ms | tok/sec: 539,512 | mfu: 13.0% | epoch: 1 | remaining: 88s    
step 00887 (70.7%) | loss: 3.113730 | lrm: 0.59 | dt: 244ms | tok/sec: 538,250 | mfu: 13.0% | epoch: 1 | remaining: 88s    
step 00888 (70.8%) | loss: 3.103310 | lrm: 0.58 | dt: 242ms | tok/sec: 541,331 | mfu: 13.1% | epoch: 1 | remaining: 87s    
step 00889 (70.9%) | loss: 3.091458 | lrm: 0.58 | dt: 242ms | tok/sec: 542,221 | mfu: 13.1% | epoch: 1 | remaining: 87s    
step 00890 (71.0%) | loss: 3.089883 | lrm: 0.58 | dt: 243ms | tok/sec: 538,559 | mfu: 13.0% | epoch: 1 | remaining: 87s    
step 00891 (71.0%) | loss: 3.087547 | lrm: 0.58 | dt: 243ms | tok/sec: 538,869 | mfu: 13.0% | epoch: 1 | remaining: 87s    
step 00892 (71.1%) | loss: 3.082029 | lrm: 0.58 | dt: 243ms | tok/sec: 539,168 | mfu: 13.0% | epoch: 1 | remaining: 86s    
step 00893 (71.2%) | loss: 3.084512 | lrm: 0.58 | dt: 243ms | tok/sec: 538,475 | mfu: 13.0% | epoch: 1 | remaining: 86s    
step 00894 (71.3%) | loss: 3.087787 | lrm: 0.57 | dt: 242ms | tok/sec: 542,427 | mfu: 13.1% | epoch: 1 | remaining: 86s    
step 00895 (71.4%) | loss: 3.089770 | lrm: 0.57 | dt: 243ms | tok/sec: 540,323 | mfu: 13.1% | epoch: 1 | remaining: 86s    
step 00896 (71.4%) | loss: 3.087211 | lrm: 0.57 | dt: 243ms | tok/sec: 538,654 | mfu: 13.0% | epoch: 1 | remaining: 85s    
step 00897 (71.5%) | loss: 3.087639 | lrm: 0.57 | dt: 242ms | tok/sec: 541,153 | mfu: 13.1% | epoch: 1 | remaining: 85s    
step 00898 (71.6%) | loss: 3.092204 | lrm: 0.57 | dt: 243ms | tok/sec: 539,793 | mfu: 13.0% | epoch: 1 | remaining: 85s    
step 00899 (71.7%) | loss: 3.087952 | lrm: 0.57 | dt: 242ms | tok/sec: 540,752 | mfu: 13.1% | epoch: 1 | remaining: 85s    
step 00900 (71.8%) | loss: 3.093120 | lrm: 0.56 | dt: 242ms | tok/sec: 540,603 | mfu: 13.1% | epoch: 1 | remaining: 84s    
step 00901 (71.8%) | loss: 3.089466 | lrm: 0.56 | dt: 244ms | tok/sec: 538,063 | mfu: 13.0% | epoch: 1 | remaining: 84s    
step 00902 (71.9%) | loss: 3.095864 | lrm: 0.56 | dt: 243ms | tok/sec: 540,177 | mfu: 13.1% | epoch: 1 | remaining: 84s    
step 00903 (72.0%) | loss: 3.091260 | lrm: 0.56 | dt: 243ms | tok/sec: 539,622 | mfu: 13.0% | epoch: 1 | remaining: 84s    
step 00904 (72.1%) | loss: 3.097414 | lrm: 0.56 | dt: 245ms | tok/sec: 535,909 | mfu: 12.9% | epoch: 1 | remaining: 83s    
step 00905 (72.2%) | loss: 3.097211 | lrm: 0.56 | dt: 242ms | tok/sec: 541,071 | mfu: 13.1% | epoch: 1 | remaining: 83s    
step 00906 (72.2%) | loss: 3.094548 | lrm: 0.56 | dt: 241ms | tok/sec: 543,571 | mfu: 13.1% | epoch: 1 | remaining: 83s    
step 00907 (72.3%) | loss: 3.102485 | lrm: 0.55 | dt: 243ms | tok/sec: 539,443 | mfu: 13.0% | epoch: 1 | remaining: 83s    
step 00908 (72.4%) | loss: 3.096944 | lrm: 0.55 | dt: 243ms | tok/sec: 538,831 | mfu: 13.0% | epoch: 1 | remaining: 83s    
step 00909 (72.5%) | loss: 3.095300 | lrm: 0.55 | dt: 243ms | tok/sec: 539,828 | mfu: 13.0% | epoch: 1 | remaining: 82s    
step 00910 (72.6%) | loss: 3.094572 | lrm: 0.55 | dt: 243ms | tok/sec: 539,711 | mfu: 13.0% | epoch: 1 | remaining: 82s    
step 00911 (72.7%) | loss: 3.094470 | lrm: 0.55 | dt: 243ms | tok/sec: 539,806 | mfu: 13.0% | epoch: 1 | remaining: 82s    
step 00912 (72.7%) | loss: 3.093939 | lrm: 0.55 | dt: 244ms | tok/sec: 538,139 | mfu: 13.0% | epoch: 1 | remaining: 82s    
step 00913 (72.8%) | loss: 3.098021 | lrm: 0.54 | dt: 243ms | tok/sec: 539,976 | mfu: 13.0% | epoch: 1 | remaining: 81s    
step 00914 (72.9%) | loss: 3.098214 | lrm: 0.54 | dt: 244ms | tok/sec: 538,027 | mfu: 13.0% | epoch: 1 | remaining: 81s    
step 00915 (73.0%) | loss: 3.094536 | lrm: 0.54 | dt: 243ms | tok/sec: 538,944 | mfu: 13.0% | epoch: 1 | remaining: 81s    
step 00916 (73.1%) | loss: 3.091966 | lrm: 0.54 | dt: 243ms | tok/sec: 540,476 | mfu: 13.1% | epoch: 1 | remaining: 81s    
step 00917 (73.1%) | loss: 3.094214 | lrm: 0.54 | dt: 242ms | tok/sec: 542,073 | mfu: 13.1% | epoch: 1 | remaining: 80s    
step 00918 (73.2%) | loss: 3.087312 | lrm: 0.54 | dt: 245ms | tok/sec: 534,275 | mfu: 12.9% | epoch: 1 | remaining: 80s    
step 00919 (73.3%) | loss: 3.091224 | lrm: 0.53 | dt: 243ms | tok/sec: 539,495 | mfu: 13.0% | epoch: 1 | remaining: 80s    
step 00920 (73.4%) | loss: 3.091648 | lrm: 0.53 | dt: 242ms | tok/sec: 540,923 | mfu: 13.1% | epoch: 1 | remaining: 80s    
step 00921 (73.5%) | loss: 3.091021 | lrm: 0.53 | dt: 242ms | tok/sec: 541,191 | mfu: 13.1% | epoch: 1 | remaining: 79s    
step 00922 (73.5%) | loss: 3.096638 | lrm: 0.53 | dt: 245ms | tok/sec: 535,780 | mfu: 12.9% | epoch: 1 | remaining: 79s    
step 00923 (73.6%) | loss: 3.094923 | lrm: 0.53 | dt: 242ms | tok/sec: 542,572 | mfu: 13.1% | epoch: 1 | remaining: 79s    
step 00924 (73.7%) | loss: 3.096807 | lrm: 0.53 | dt: 243ms | tok/sec: 539,707 | mfu: 13.0% | epoch: 1 | remaining: 79s    
step 00925 (73.8%) | loss: 3.096457 | lrm: 0.52 | dt: 243ms | tok/sec: 540,151 | mfu: 13.1% | epoch: 1 | remaining: 78s    
step 00926 (73.9%) | loss: 3.102324 | lrm: 0.52 | dt: 244ms | tok/sec: 537,631 | mfu: 13.0% | epoch: 1 | remaining: 78s    
step 00927 (73.9%) | loss: 3.097401 | lrm: 0.52 | dt: 243ms | tok/sec: 539,317 | mfu: 13.0% | epoch: 1 | remaining: 78s    
step 00928 (74.0%) | loss: 3.086758 | lrm: 0.52 | dt: 243ms | tok/sec: 540,501 | mfu: 13.1% | epoch: 1 | remaining: 78s    
step 00929 (74.1%) | loss: 3.085788 | lrm: 0.52 | dt: 243ms | tok/sec: 539,915 | mfu: 13.0% | epoch: 1 | remaining: 77s    
step 00930 (74.2%) | loss: 3.080000 | lrm: 0.52 | dt: 242ms | tok/sec: 540,885 | mfu: 13.1% | epoch: 1 | remaining: 77s    
step 00931 (74.3%) | loss: 3.081327 | lrm: 0.51 | dt: 243ms | tok/sec: 539,053 | mfu: 13.0% | epoch: 1 | remaining: 77s    
step 00932 (74.4%) | loss: 3.077479 | lrm: 0.51 | dt: 243ms | tok/sec: 539,828 | mfu: 13.0% | epoch: 1 | remaining: 77s    
step 00933 (74.4%) | loss: 3.079487 | lrm: 0.51 | dt: 243ms | tok/sec: 538,956 | mfu: 13.0% | epoch: 1 | remaining: 76s    
step 00934 (74.5%) | loss: 3.071360 | lrm: 0.51 | dt: 243ms | tok/sec: 540,369 | mfu: 13.1% | epoch: 1 | remaining: 76s    
step 00935 (74.6%) | loss: 3.074442 | lrm: 0.51 | dt: 245ms | tok/sec: 535,860 | mfu: 12.9% | epoch: 1 | remaining: 76s    
step 00936 (74.7%) | loss: 3.074952 | lrm: 0.51 | dt: 243ms | tok/sec: 540,269 | mfu: 13.1% | epoch: 1 | remaining: 76s    
step 00937 (74.8%) | loss: 3.083887 | lrm: 0.50 | dt: 244ms | tok/sec: 537,305 | mfu: 13.0% | epoch: 1 | remaining: 75s    
step 00938 (74.8%) | loss: 3.087974 | lrm: 0.50 | dt: 242ms | tok/sec: 540,843 | mfu: 13.1% | epoch: 1 | remaining: 75s    
step 00939 (74.9%) | loss: 3.079998 | lrm: 0.50 | dt: 243ms | tok/sec: 539,127 | mfu: 13.0% | epoch: 1 | remaining: 75s    
step 00940 (75.0%) | loss: 3.075456 | lrm: 0.50 | dt: 242ms | tok/sec: 541,198 | mfu: 13.1% | epoch: 1 | remaining: 75s    
step 00941 (75.1%) | loss: 3.079244 | lrm: 0.50 | dt: 243ms | tok/sec: 539,169 | mfu: 13.0% | epoch: 1 | remaining: 75s    
step 00942 (75.2%) | loss: 3.085143 | lrm: 0.50 | dt: 243ms | tok/sec: 539,889 | mfu: 13.0% | epoch: 1 | remaining: 74s    
step 00943 (75.2%) | loss: 3.074137 | lrm: 0.50 | dt: 242ms | tok/sec: 540,706 | mfu: 13.1% | epoch: 1 | remaining: 74s    
step 00944 (75.3%) | loss: 3.071972 | lrm: 0.49 | dt: 244ms | tok/sec: 537,183 | mfu: 13.0% | epoch: 1 | remaining: 74s    
step 00945 (75.4%) | loss: 3.070908 | lrm: 0.49 | dt: 243ms | tok/sec: 538,983 | mfu: 13.0% | epoch: 1 | remaining: 74s    
step 00946 (75.5%) | loss: 3.072506 | lrm: 0.49 | dt: 244ms | tok/sec: 537,845 | mfu: 13.0% | epoch: 1 | remaining: 73s    
step 00947 (75.6%) | loss: 3.066948 | lrm: 0.49 | dt: 243ms | tok/sec: 539,268 | mfu: 13.0% | epoch: 1 | remaining: 73s    
step 00948 (75.7%) | loss: 3.072029 | lrm: 0.49 | dt: 243ms | tok/sec: 538,405 | mfu: 13.0% | epoch: 1 | remaining: 73s    
step 00949 (75.7%) | loss: 3.077943 | lrm: 0.49 | dt: 242ms | tok/sec: 541,462 | mfu: 13.1% | epoch: 1 | remaining: 73s    
step 00950 (75.8%) | loss: 3.072813 | lrm: 0.48 | dt: 243ms | tok/sec: 540,368 | mfu: 13.1% | epoch: 1 | remaining: 72s    
