Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
===
Beam search k=1, segment=20, cooldown=20
Seed: 42
Target steps: 1160
Effective total steps: 1160
Segment steps: 20
Cooldown steps: 20
Initial LR_MULTs: (0.5, 0.75, 1.0, 1.25, 1.5, 1.75, 2.0)
Child LR factors: (0.8, 1.0, 1.2)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_sizes': (256, 256, 256, 2048, 256, 256, 256, 2048)}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Device batch size: 64
Gradient accumulation steps: 1
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
---
Round 1/58: fixed steps 1-20, cooldown scoring steps 21-40
  candidate 1/7 | parent_step=0 | LR_MULT=0.5

    step 0001/1160 | LR_MULT 0.5 | loss 9.011397 | avg3 9.011397 | dt 10546ms | tok/sec 12,428 | mfu 0.3% | epoch 1    
    step 0465/1160 | LR_MULT 0.0810648 | loss 3.268571 | avg3 3.263924 | dt 233ms | tok/sec 562,709 | mfu 12.0% | epoch 1    
    step 0466/1160 | LR_MULT 0.0810648 | loss 3.249732 | avg3 3.249633 | dt 234ms | tok/sec 559,032 | mfu 11.9% | epoch 1    
    step 0467/1160 | LR_MULT 0.0810648 | loss 3.301501 | avg3 3.273268 | dt 232ms | tok/sec 564,882 | mfu 12.0% | epoch 1    
    step 0468/1160 | LR_MULT 0.0810648 | loss 3.197086 | avg3 3.249440 | dt 234ms | tok/sec 561,289 | mfu 12.0% | epoch 1    
    step 0469/1160 | LR_MULT 0.0810648 | loss 3.145546 | avg3 3.214711 | dt 234ms | tok/sec 560,164 | mfu 11.9% | epoch 1    
    step 0470/1160 | LR_MULT 0.0810648 | loss 3.226149 | avg3 3.189594 | dt 234ms | tok/sec 560,867 | mfu 11.9% | epoch 1    
    step 0471/1160 | LR_MULT 0.0810648 | loss 3.177199 | avg3 3.182965 | dt 233ms | tok/sec 561,855 | mfu 12.0% | epoch 1    
    step 0472/1160 | LR_MULT 0.0810648 | loss 3.243432 | avg3 3.215593 | dt 234ms | tok/sec 560,282 | mfu 11.9% | epoch 1    
    step 0473/1160 | LR_MULT 0.0810648 | loss 3.189479 | avg3 3.203370 | dt 233ms | tok/sec 562,334 | mfu 12.0% | epoch 1    
    step 0474/1160 | LR_MULT 0.0810648 | loss 3.247047 | avg3 3.226653 | dt 234ms | tok/sec 561,045 | mfu 12.0% | epoch 1    
    step 0475/1160 | LR_MULT 0.0810648 | loss 3.152322 | avg3 3.196283 | dt 233ms | tok/sec 562,268 | mfu 12.0% | epoch 1    
    step 0476/1160 | LR_MULT 0.0810648 | loss 3.257578 | avg3 3.218982 | dt 235ms | tok/sec 557,369 | mfu 11.9% | epoch 1    
    step 0477/1160 | LR_MULT 0.0810648 | loss 3.234885 | avg3 3.214928 | dt 234ms | tok/sec 559,558 | mfu 11.9% | epoch 1    
    step 0478/1160 | LR_MULT 0.0810648 | loss 3.316627 | avg3 3.269697 | dt 233ms | tok/sec 562,406 | mfu 12.0% | epoch 1    
    step 0479/1160 | LR_MULT 0.0810648 | loss 3.274078 | avg3 3.275197 | dt 235ms | tok/sec 558,323 | mfu 11.9% | epoch 1    
    step 0480/1160 | LR_MULT 0.0810648 | loss 3.158475 | avg3 3.249727 | dt 233ms | tok/sec 562,469 | mfu 12.0% | epoch 1    
    cooldown scoring | steps 481-500 | base LR_MULT=0.0810648

    step 0481/500 | LR_MULT 0.0770116 | loss 3.186723 | avg3 3.186723 | dt 229ms | tok/sec 572,857 | mfu 12.2% | epoch 1    
    step 0482/500 | LR_MULT 0.0729583 | loss 3.267403 | avg3 3.227063 | dt 234ms | tok/sec 560,908 | mfu 11.9% | epoch 1    
    step 0483/500 | LR_MULT 0.0689051 | loss 3.291540 | avg3 3.248555 | dt 232ms | tok/sec 564,340 | mfu 12.0% | epoch 1    
    step 0484/500 | LR_MULT 0.0648518 | loss 3.134494 | avg3 3.231146 | dt 236ms | tok/sec 554,294 | mfu 11.8% | epoch 1    
    step 0485/500 | LR_MULT 0.0607986 | loss 3.200937 | avg3 3.208990 | dt 233ms | tok/sec 563,338 | mfu 12.0% | epoch 1    
    step 0486/500 | LR_MULT 0.0567454 | loss 3.215171 | avg3 3.183534 | dt 234ms | tok/sec 560,949 | mfu 11.9% | epoch 1    
    step 0487/500 | LR_MULT 0.0526921 | loss 3.234906 | avg3 3.217005 | dt 234ms | tok/sec 560,694 | mfu 11.9% | epoch 1    
    step 0488/500 | LR_MULT 0.0486389 | loss 3.176496 | avg3 3.208857 | dt 233ms | tok/sec 561,449 | mfu 12.0% | epoch 1    
    step 0489/500 | LR_MULT 0.0445856 | loss 3.270632 | avg3 3.227344 | dt 235ms | tok/sec 558,895 | mfu 11.9% | epoch 1    
    step 0490/500 | LR_MULT 0.0405324 | loss 3.284259 | avg3 3.243796 | dt 233ms | tok/sec 563,223 | mfu 12.0% | epoch 1    
    step 0491/500 | LR_MULT 0.0364792 | loss 3.179688 | avg3 3.244860 | dt 235ms | tok/sec 558,502 | mfu 11.9% | epoch 1    
    step 0492/500 | LR_MULT 0.0324259 | loss 3.163102 | avg3 3.209016 | dt 233ms | tok/sec 562,841 | mfu 12.0% | epoch 1    
    step 0493/500 | LR_MULT 0.0283727 | loss 3.287729 | avg3 3.210173 | dt 235ms | tok/sec 557,199 | mfu 11.9% | epoch 1    
    step 0494/500 | LR_MULT 0.0243194 | loss 3.192537 | avg3 3.214456 | dt 233ms | tok/sec 561,979 | mfu 12.0% | epoch 1    
    step 0495/500 | LR_MULT 0.0202662 | loss 3.273036 | avg3 3.251101 | dt 234ms | tok/sec 560,772 | mfu 11.9% | epoch 1    
    step 0496/500 | LR_MULT 0.016213 | loss 3.215667 | avg3 3.227080 | dt 234ms | tok/sec 559,448 | mfu 11.9% | epoch 1    
    step 0497/500 | LR_MULT 0.0121597 | loss 3.226473 | avg3 3.238392 | dt 234ms | tok/sec 559,743 | mfu 11.9% | epoch 1    
    step 0498/500 | LR_MULT 0.00810648 | loss 3.290736 | avg3 3.244292 | dt 235ms | tok/sec 558,309 | mfu 11.9% | epoch 1    
    step 0499/500 | LR_MULT 0.00405324 | loss 3.160099 | avg3 3.225769 | dt 233ms | tok/sec 563,642 | mfu 12.0% | epoch 1    
    step 0500/500 | LR_MULT 0 | loss 3.248562 | avg3 3.233132 | dt 235ms | tok/sec 556,936 | mfu 11.9% | epoch 1    
    avg_loss=3.233132 | kept
  candidate 2/3 | parent_step=460 | LR_MULT=0.101331

    step 0461/1160 | LR_MULT 0.101331 | loss 3.245452 | avg3 3.245452 | dt 228ms | tok/sec 574,584 | mfu 12.2% | epoch 1    
    step 0462/1160 | LR_MULT 0.101331 | loss 3.235339 | avg3 3.240395 | dt 234ms | tok/sec 559,893 | mfu 11.9% | epoch 1    
    step 0463/1160 | LR_MULT 0.101331 | loss 3.292657 | avg3 3.257816 | dt 233ms | tok/sec 563,686 | mfu 12.0% | epoch 1    
    step 0464/1160 | LR_MULT 0.101331 | loss 3.230559 | avg3 3.252851 | dt 236ms | tok/sec 555,944 | mfu 11.8% | epoch 1    
    step 0465/1160 | LR_MULT 0.101331 | loss 3.268758 | avg3 3.263991 | dt 234ms | tok/sec 559,678 | mfu 11.9% | epoch 1    
    step 0466/1160 | LR_MULT 0.101331 | loss 3.249941 | avg3 3.249753 | dt 233ms | tok/sec 563,601 | mfu 12.0% | epoch 1    
    step 0467/1160 | LR_MULT 0.101331 | loss 3.301722 | avg3 3.273474 | dt 233ms | tok/sec 561,826 | mfu 12.0% | epoch 1    
    step 0468/1160 | LR_MULT 0.101331 | loss 3.197419 | avg3 3.249694 | dt 234ms | tok/sec 560,981 | mfu 11.9% | epoch 1    
    step 0469/1160 | LR_MULT 0.101331 | loss 3.145942 | avg3 3.215027 | dt 236ms | tok/sec 555,561 | mfu 11.8% | epoch 1    
    step 0470/1160 | LR_MULT 0.101331 | loss 3.226579 | avg3 3.189980 | dt 232ms | tok/sec 564,263 | mfu 12.0% | epoch 1    
    step 0471/1160 | LR_MULT 0.101331 | loss 3.177654 | avg3 3.183392 | dt 235ms | tok/sec 556,851 | mfu 11.9% | epoch 1    
    step 0472/1160 | LR_MULT 0.101331 | loss 3.243752 | avg3 3.215995 | dt 233ms | tok/sec 562,521 | mfu 12.0% | epoch 1    
    step 0473/1160 | LR_MULT 0.101331 | loss 3.189809 | avg3 3.203738 | dt 235ms | tok/sec 557,724 | mfu 11.9% | epoch 1    
    step 0474/1160 | LR_MULT 0.101331 | loss 3.247781 | avg3 3.227114 | dt 233ms | tok/sec 562,262 | mfu 12.0% | epoch 1    
    step 0475/1160 | LR_MULT 0.101331 | loss 3.152930 | avg3 3.196840 | dt 234ms | tok/sec 560,835 | mfu 11.9% | epoch 1    
    step 0476/1160 | LR_MULT 0.101331 | loss 3.258232 | avg3 3.219648 | dt 235ms | tok/sec 558,649 | mfu 11.9% | epoch 1    
    step 0477/1160 | LR_MULT 0.101331 | loss 3.235537 | avg3 3.215566 | dt 234ms | tok/sec 559,798 | mfu 11.9% | epoch 1    
    step 0478/1160 | LR_MULT 0.101331 | loss 3.317157 | avg3 3.270309 | dt 235ms | tok/sec 556,612 | mfu 11.9% | epoch 1    
    step 0479/1160 | LR_MULT 0.101331 | loss 3.274879 | avg3 3.275858 | dt 233ms | tok/sec 562,792 | mfu 12.0% | epoch 1    
    step 0480/1160 | LR_MULT 0.101331 | loss 3.159140 | avg3 3.250392 | dt 234ms | tok/sec 559,937 | mfu 11.9% | epoch 1    
    cooldown scoring | steps 481-500 | base LR_MULT=0.101331

    step 0481/500 | LR_MULT 0.0962644 | loss 3.187410 | avg3 3.187410 | dt 228ms | tok/sec 574,413 | mfu 12.2% | epoch 1    
    step 0482/500 | LR_MULT 0.0911979 | loss 3.268028 | avg3 3.227719 | dt 233ms | tok/sec 562,150 | mfu 12.0% | epoch 1    
    step 0483/500 | LR_MULT 0.0861313 | loss 3.292232 | avg3 3.249223 | dt 233ms | tok/sec 561,859 | mfu 12.0% | epoch 1    
    step 0484/500 | LR_MULT 0.0810648 | loss 3.135092 | avg3 3.231784 | dt 239ms | tok/sec 548,452 | mfu 11.7% | epoch 1    
    step 0485/500 | LR_MULT 0.0759982 | loss 3.201714 | avg3 3.209679 | dt 234ms | tok/sec 560,332 | mfu 11.9% | epoch 1    
    step 0486/500 | LR_MULT 0.0709317 | loss 3.215583 | avg3 3.184129 | dt 234ms | tok/sec 561,161 | mfu 12.0% | epoch 1    
    step 0487/500 | LR_MULT 0.0658651 | loss 3.235388 | avg3 3.217561 | dt 236ms | tok/sec 556,192 | mfu 11.8% | epoch 1    
    step 0488/500 | LR_MULT 0.0607986 | loss 3.177091 | avg3 3.209354 | dt 234ms | tok/sec 560,859 | mfu 11.9% | epoch 1    
    step 0489/500 | LR_MULT 0.055732 | loss 3.271048 | avg3 3.227842 | dt 233ms | tok/sec 563,354 | mfu 12.0% | epoch 1    
    step 0490/500 | LR_MULT 0.0506655 | loss 3.284830 | avg3 3.244323 | dt 235ms | tok/sec 558,633 | mfu 11.9% | epoch 1    
    step 0491/500 | LR_MULT 0.0455989 | loss 3.180306 | avg3 3.245395 | dt 235ms | tok/sec 558,725 | mfu 11.9% | epoch 1    
    step 0492/500 | LR_MULT 0.0405324 | loss 3.163718 | avg3 3.209618 | dt 235ms | tok/sec 557,430 | mfu 11.9% | epoch 1    
    step 0493/500 | LR_MULT 0.0354658 | loss 3.288309 | avg3 3.210778 | dt 232ms | tok/sec 563,791 | mfu 12.0% | epoch 1    
    step 0494/500 | LR_MULT 0.0303993 | loss 3.192469 | avg3 3.214832 | dt 234ms | tok/sec 559,014 | mfu 11.9% | epoch 1    
    step 0495/500 | LR_MULT 0.0253327 | loss 3.272963 | avg3 3.251247 | dt 235ms | tok/sec 557,756 | mfu 11.9% | epoch 1    
    step 0496/500 | LR_MULT 0.0202662 | loss 3.215988 | avg3 3.227140 | dt 235ms | tok/sec 556,973 | mfu 11.9% | epoch 1    
    step 0497/500 | LR_MULT 0.0151996 | loss 3.226726 | avg3 3.238559 | dt 235ms | tok/sec 558,547 | mfu 11.9% | epoch 1    
    step 0498/500 | LR_MULT 0.0101331 | loss 3.290841 | avg3 3.244518 | dt 234ms | tok/sec 559,248 | mfu 11.9% | epoch 1    
    step 0499/500 | LR_MULT 0.00506655 | loss 3.160150 | avg3 3.225905 | dt 234ms | tok/sec 561,001 | mfu 11.9% | epoch 1    
    step 0500/500 | LR_MULT 0 | loss 3.248341 | avg3 3.233111 | dt 235ms | tok/sec 558,756 | mfu 11.9% | epoch 1    
    avg_loss=3.233111 | kept
  candidate 3/3 | parent_step=460 | LR_MULT=0.121597

    step 0461/1160 | LR_MULT 0.121597 | loss 3.245452 | avg3 3.245452 | dt 228ms | tok/sec 573,906 | mfu 12.2% | epoch 1    
    step 0462/1160 | LR_MULT 0.121597 | loss 3.235372 | avg3 3.240412 | dt 232ms | tok/sec 564,082 | mfu 12.0% | epoch 1    
    step 0463/1160 | LR_MULT 0.121597 | loss 3.292686 | avg3 3.257837 | dt 234ms | tok/sec 559,787 | mfu 11.9% | epoch 1    
    step 0464/1160 | LR_MULT 0.121597 | loss 3.230674 | avg3 3.252911 | dt 236ms | tok/sec 556,281 | mfu 11.8% | epoch 1    
    step 0465/1160 | LR_MULT 0.121597 | loss 3.269024 | avg3 3.264128 | dt 235ms | tok/sec 557,625 | mfu 11.9% | epoch 1    
    step 0466/1160 | LR_MULT 0.121597 | loss 3.250224 | avg3 3.249974 | dt 232ms | tok/sec 564,153 | mfu 12.0% | epoch 1    
    step 0467/1160 | LR_MULT 0.121597 | loss 3.302101 | avg3 3.273783 | dt 234ms | tok/sec 559,723 | mfu 11.9% | epoch 1    
    step 0468/1160 | LR_MULT 0.121597 | loss 3.197957 | avg3 3.250094 | dt 233ms | tok/sec 562,791 | mfu 12.0% | epoch 1    
    step 0469/1160 | LR_MULT 0.121597 | loss 3.146671 | avg3 3.215577 | dt 235ms | tok/sec 557,386 | mfu 11.9% | epoch 1    
    step 0470/1160 | LR_MULT 0.121597 | loss 3.227329 | avg3 3.190652 | dt 235ms | tok/sec 558,840 | mfu 11.9% | epoch 1    
    step 0471/1160 | LR_MULT 0.121597 | loss 3.178485 | avg3 3.184162 | dt 233ms | tok/sec 562,791 | mfu 12.0% | epoch 1    
    step 0472/1160 | LR_MULT 0.121597 | loss 3.244453 | avg3 3.216756 | dt 233ms | tok/sec 562,235 | mfu 12.0% | epoch 1    
    step 0473/1160 | LR_MULT 0.121597 | loss 3.190531 | avg3 3.204490 | dt 236ms | tok/sec 556,491 | mfu 11.9% | epoch 1    
    step 0474/1160 | LR_MULT 0.121597 | loss 3.248770 | avg3 3.227918 | dt 236ms | tok/sec 554,825 | mfu 11.8% | epoch 1    
    step 0475/1160 | LR_MULT 0.121597 | loss 3.153897 | avg3 3.197733 | dt 231ms | tok/sec 566,328 | mfu 12.1% | epoch 1    
    step 0476/1160 | LR_MULT 0.121597 | loss 3.259263 | avg3 3.220643 | dt 234ms | tok/sec 559,996 | mfu 11.9% | epoch 1    
    step 0477/1160 | LR_MULT 0.121597 | loss 3.236737 | avg3 3.216632 | dt 234ms | tok/sec 559,043 | mfu 11.9% | epoch 1    
    step 0478/1160 | LR_MULT 0.121597 | loss 3.318007 | avg3 3.271336 | dt 235ms | tok/sec 556,671 | mfu 11.9% | epoch 1    
    step 0479/1160 | LR_MULT 0.121597 | loss 3.275906 | avg3 3.276883 | dt 234ms | tok/sec 561,171 | mfu 12.0% | epoch 1    
    step 0480/1160 | LR_MULT 0.121597 | loss 3.160393 | avg3 3.251436 | dt 235ms | tok/sec 558,531 | mfu 11.9% | epoch 1    
    cooldown scoring | steps 481-500 | base LR_MULT=0.121597

    step 0481/500 | LR_MULT 0.115517 | loss 3.188583 | avg3 3.188583 | dt 228ms | tok/sec 574,589 | mfu 12.2% | epoch 1    
    step 0482/500 | LR_MULT 0.109437 | loss 3.269068 | avg3 3.228826 | dt 233ms | tok/sec 561,359 | mfu 12.0% | epoch 1    
    step 0483/500 | LR_MULT 0.103358 | loss 3.293552 | avg3 3.250401 | dt 234ms | tok/sec 559,929 | mfu 11.9% | epoch 1    
    step 0484/500 | LR_MULT 0.0972778 | loss 3.136284 | avg3 3.232968 | dt 235ms | tok/sec 556,643 | mfu 11.9% | epoch 1    
    step 0485/500 | LR_MULT 0.0911979 | loss 3.202871 | avg3 3.210902 | dt 235ms | tok/sec 557,698 | mfu 11.9% | epoch 1    
    step 0486/500 | LR_MULT 0.085118 | loss 3.216529 | avg3 3.185228 | dt 233ms | tok/sec 563,022 | mfu 12.0% | epoch 1    
    step 0487/500 | LR_MULT 0.0790382 | loss 3.236370 | avg3 3.218590 | dt 233ms | tok/sec 563,311 | mfu 12.0% | epoch 1    
    step 0488/500 | LR_MULT 0.0729583 | loss 3.178144 | avg3 3.210348 | dt 234ms | tok/sec 560,267 | mfu 11.9% | epoch 1    
    step 0489/500 | LR_MULT 0.0668785 | loss 3.271931 | avg3 3.228815 | dt 235ms | tok/sec 557,176 | mfu 11.9% | epoch 1    
    step 0490/500 | LR_MULT 0.0607986 | loss 3.285951 | avg3 3.245342 | dt 235ms | tok/sec 558,708 | mfu 11.9% | epoch 1    
    step 0491/500 | LR_MULT 0.0547187 | loss 3.181371 | avg3 3.246418 | dt 234ms | tok/sec 560,481 | mfu 11.9% | epoch 1    
    step 0492/500 | LR_MULT 0.0486389 | loss 3.164709 | avg3 3.210677 | dt 234ms | tok/sec 559,427 | mfu 11.9% | epoch 1    
    step 0493/500 | LR_MULT 0.042559 | loss 3.289331 | avg3 3.211804 | dt 234ms | tok/sec 559,887 | mfu 11.9% | epoch 1    
    step 0494/500 | LR_MULT 0.0364792 | loss 3.192900 | avg3 3.215647 | dt 236ms | tok/sec 554,770 | mfu 11.8% | epoch 1    
    step 0495/500 | LR_MULT 0.0303993 | loss 3.273352 | avg3 3.251861 | dt 233ms | tok/sec 562,796 | mfu 12.0% | epoch 1    
    step 0496/500 | LR_MULT 0.0243194 | loss 3.216653 | avg3 3.227635 | dt 235ms | tok/sec 558,882 | mfu 11.9% | epoch 1    
    step 0497/500 | LR_MULT 0.0182396 | loss 3.227412 | avg3 3.239139 | dt 235ms | tok/sec 557,457 | mfu 11.9% | epoch 1    
    step 0498/500 | LR_MULT 0.0121597 | loss 3.291321 | avg3 3.245129 | dt 234ms | tok/sec 560,797 | mfu 11.9% | epoch 1    
    step 0499/500 | LR_MULT 0.00607986 | loss 3.160656 | avg3 3.226463 | dt 234ms | tok/sec 559,043 | mfu 11.9% | epoch 1    
    step 0500/500 | LR_MULT 0 | loss 3.248723 | avg3 3.233567 | dt 233ms | tok/sec 562,635 | mfu 12.0% | epoch 1    
    avg_loss=3.233567 | discarded
  survivors:
    #1: avg_loss=3.233111, LR_MULT=0.101331, path=round_24_cand_002_step_0480_lr_0.10133099.pt
---
Round 25/58: fixed steps 481-500, cooldown scoring steps 501-520
  candidate 1/3 | parent_step=480 | LR_MULT=0.0810648

    step 0481/1160 | LR_MULT 0.0810648 | loss 3.217134 | avg3 3.217134 | dt 258ms | tok/sec 507,230 | mfu 10.8% | epoch 1    
    step 0482/1160 | LR_MULT 0.0810648 | loss 3.159084 | avg3 3.188109 | dt 231ms | tok/sec 566,846 | mfu 12.1% | epoch 1    
    step 0483/1160 | LR_MULT 0.0810648 | loss 3.194444 | avg3 3.190221 | dt 232ms | tok/sec 564,300 | mfu 12.0% | epoch 1    
    step 0484/1160 | LR_MULT 0.0810648 | loss 3.173265 | avg3 3.175598 | dt 232ms | tok/sec 564,806 | mfu 12.0% | epoch 1    
    step 0485/1160 | LR_MULT 0.0810648 | loss 3.163348 | avg3 3.177019 | dt 234ms | tok/sec 559,101 | mfu 11.9% | epoch 1    
    step 0486/1160 | LR_MULT 0.0810648 | loss 3.139627 | avg3 3.158747 | dt 232ms | tok/sec 565,675 | mfu 12.0% | epoch 1    
    step 0487/1160 | LR_MULT 0.0810648 | loss 3.210538 | avg3 3.171171 | dt 234ms | tok/sec 561,208 | mfu 12.0% | epoch 1    
    step 0488/1160 | LR_MULT 0.0810648 | loss 3.236926 | avg3 3.195697 | dt 232ms | tok/sec 565,059 | mfu 12.0% | epoch 1    
    step 0489/1160 | LR_MULT 0.0810648 | loss 3.225647 | avg3 3.224370 | dt 236ms | tok/sec 555,880 | mfu 11.8% | epoch 1    
    step 0490/1160 | LR_MULT 0.0810648 | loss 3.172781 | avg3 3.211785 | dt 233ms | tok/sec 562,985 | mfu 12.0% | epoch 1    
    step 0491/1160 | LR_MULT 0.0810648 | loss 3.259433 | avg3 3.219287 | dt 234ms | tok/sec 561,202 | mfu 12.0% | epoch 1    
    step 0492/1160 | LR_MULT 0.0810648 | loss 3.219858 | avg3 3.217358 | dt 233ms | tok/sec 561,708 | mfu 12.0% | epoch 1    
    step 0493/1160 | LR_MULT 0.0810648 | loss 3.243926 | avg3 3.241072 | dt 235ms | tok/sec 558,782 | mfu 11.9% | epoch 1    
    step 0494/1160 | LR_MULT 0.0810648 | loss 3.250494 | avg3 3.238093 | dt 234ms | tok/sec 561,045 | mfu 12.0% | epoch 1    
    step 0495/1160 | LR_MULT 0.0810648 | loss 3.258045 | avg3 3.250822 | dt 234ms | tok/sec 560,827 | mfu 11.9% | epoch 1    
    step 0496/1160 | LR_MULT 0.0810648 | loss 3.190194 | avg3 3.232911 | dt 234ms | tok/sec 560,462 | mfu 11.9% | epoch 1    
    step 0497/1160 | LR_MULT 0.0810648 | loss 3.262297 | avg3 3.236845 | dt 232ms | tok/sec 564,313 | mfu 12.0% | epoch 1    
    step 0498/1160 | LR_MULT 0.0810648 | loss 3.244980 | avg3 3.232491 | dt 234ms | tok/sec 558,967 | mfu 11.9% | epoch 1    
    step 0499/1160 | LR_MULT 0.0810648 | loss 3.235133 | avg3 3.247470 | dt 233ms | tok/sec 562,860 | mfu 12.0% | epoch 1    
    step 0500/1160 | LR_MULT 0.0810648 | loss 3.204119 | avg3 3.228077 | dt 235ms | tok/sec 558,805 | mfu 11.9% | epoch 1    
    cooldown scoring | steps 501-520 | base LR_MULT=0.0810648

    step 0501/520 | LR_MULT 0.0770116 | loss 3.283726 | avg3 3.283726 | dt 229ms | tok/sec 572,989 | mfu 12.2% | epoch 1    
    step 0502/520 | LR_MULT 0.0729583 | loss 3.197845 | avg3 3.240786 | dt 232ms | tok/sec 565,566 | mfu 12.0% | epoch 1    
    step 0503/520 | LR_MULT 0.0689051 | loss 3.184111 | avg3 3.221894 | dt 232ms | tok/sec 564,393 | mfu 12.0% | epoch 1    
    step 0504/520 | LR_MULT 0.0648518 | loss 3.131939 | avg3 3.171298 | dt 237ms | tok/sec 553,904 | mfu 11.8% | epoch 1    
    step 0505/520 | LR_MULT 0.0607986 | loss 3.211164 | avg3 3.175738 | dt 234ms | tok/sec 560,460 | mfu 11.9% | epoch 1    
    step 0506/520 | LR_MULT 0.0567454 | loss 3.162392 | avg3 3.168498 | dt 233ms | tok/sec 561,859 | mfu 12.0% | epoch 1    
    step 0507/520 | LR_MULT 0.0526921 | loss 3.153865 | avg3 3.175807 | dt 234ms | tok/sec 559,317 | mfu 11.9% | epoch 1    
    step 0508/520 | LR_MULT 0.0486389 | loss 3.208089 | avg3 3.174782 | dt 233ms | tok/sec 562,833 | mfu 12.0% | epoch 1    
    step 0509/520 | LR_MULT 0.0445856 | loss 3.283346 | avg3 3.215100 | dt 235ms | tok/sec 558,136 | mfu 11.9% | epoch 1    
    step 0510/520 | LR_MULT 0.0405324 | loss 3.215732 | avg3 3.235722 | dt 233ms | tok/sec 562,872 | mfu 12.0% | epoch 1    
    step 0511/520 | LR_MULT 0.0364792 | loss 3.148850 | avg3 3.215976 | dt 235ms | tok/sec 557,974 | mfu 11.9% | epoch 1    
    step 0512/520 | LR_MULT 0.0324259 | loss 3.118665 | avg3 3.161082 | dt 232ms | tok/sec 563,964 | mfu 12.0% | epoch 1    
    step 0513/520 | LR_MULT 0.0283727 | loss 3.174638 | avg3 3.147384 | dt 235ms | tok/sec 558,323 | mfu 11.9% | epoch 1    
    step 0514/520 | LR_MULT 0.0243194 | loss 3.211806 | avg3 3.168369 | dt 234ms | tok/sec 560,201 | mfu 11.9% | epoch 1    
    step 0515/520 | LR_MULT 0.0202662 | loss 3.222001 | avg3 3.202815 | dt 233ms | tok/sec 562,244 | mfu 12.0% | epoch 1    
    step 0516/520 | LR_MULT 0.016213 | loss 3.222915 | avg3 3.218907 | dt 233ms | tok/sec 561,474 | mfu 12.0% | epoch 1    
    step 0517/520 | LR_MULT 0.0121597 | loss 3.227762 | avg3 3.224226 | dt 234ms | tok/sec 559,379 | mfu 11.9% | epoch 1    
    step 0518/520 | LR_MULT 0.00810648 | loss 3.240698 | avg3 3.230458 | dt 236ms | tok/sec 555,564 | mfu 11.8% | epoch 1    
    step 0519/520 | LR_MULT 0.00405324 | loss 3.192861 | avg3 3.220440 | dt 234ms | tok/sec 560,817 | mfu 11.9% | epoch 1    
    step 0520/520 | LR_MULT 0 | loss 3.250908 | avg3 3.228155 | dt 235ms | tok/sec 556,876 | mfu 11.9% | epoch 1    
    avg_loss=3.228155 | kept
  candidate 2/3 | parent_step=480 | LR_MULT=0.101331

    step 0481/1160 | LR_MULT 0.101331 | loss 3.217134 | avg3 3.217134 | dt 229ms | tok/sec 572,330 | mfu 12.2% | epoch 1    
    step 0482/1160 | LR_MULT 0.101331 | loss 3.159126 | avg3 3.188130 | dt 232ms | tok/sec 565,812 | mfu 12.1% | epoch 1    
    step 0483/1160 | LR_MULT 0.101331 | loss 3.194400 | avg3 3.190220 | dt 234ms | tok/sec 560,588 | mfu 11.9% | epoch 1    
    step 0484/1160 | LR_MULT 0.101331 | loss 3.173338 | avg3 3.175621 | dt 236ms | tok/sec 554,739 | mfu 11.8% | epoch 1    
    step 0485/1160 | LR_MULT 0.101331 | loss 3.163455 | avg3 3.177064 | dt 233ms | tok/sec 561,423 | mfu 12.0% | epoch 1    
    step 0486/1160 | LR_MULT 0.101331 | loss 3.139798 | avg3 3.158864 | dt 234ms | tok/sec 560,541 | mfu 11.9% | epoch 1    
    step 0487/1160 | LR_MULT 0.101331 | loss 3.210818 | avg3 3.171357 | dt 233ms | tok/sec 562,591 | mfu 12.0% | epoch 1    
    step 0488/1160 | LR_MULT 0.101331 | loss 3.237340 | avg3 3.195985 | dt 235ms | tok/sec 556,866 | mfu 11.9% | epoch 1    
    step 0489/1160 | LR_MULT 0.101331 | loss 3.226288 | avg3 3.224816 | dt 234ms | tok/sec 560,667 | mfu 11.9% | epoch 1    
    step 0490/1160 | LR_MULT 0.101331 | loss 3.173081 | avg3 3.212236 | dt 234ms | tok/sec 560,993 | mfu 11.9% | epoch 1    
    step 0491/1160 | LR_MULT 0.101331 | loss 3.259861 | avg3 3.219743 | dt 233ms | tok/sec 562,337 | mfu 12.0% | epoch 1    
    step 0492/1160 | LR_MULT 0.101331 | loss 3.220671 | avg3 3.217871 | dt 234ms | tok/sec 559,078 | mfu 11.9% | epoch 1    
    step 0493/1160 | LR_MULT 0.101331 | loss 3.244806 | avg3 3.241779 | dt 236ms | tok/sec 556,527 | mfu 11.9% | epoch 1    
    step 0494/1160 | LR_MULT 0.101331 | loss 3.251309 | avg3 3.238929 | dt 234ms | tok/sec 561,125 | mfu 12.0% | epoch 1    
